BIZ,DEP,SEC,Module,Code_Course,Course_Content,Course_Name,Position
TECH,ENG,MAIN,"Technical Skill ( Job Family )",TC-023,"ความรู้ และทักษะงานซ่อมบำรุงเครื่องจักร
(Machine Maintenance Skill)","Maintenance Skill",Sr.Opr
TECH,ENG,MAIN,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Sr.Opr
TECH,ENG,MAIN,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Sr.Opr
TECH,ENG,MAIN,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Sr.Opr
TECH,ENG,MAIN,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Sr.Opr
TECH,ENG,MAIN,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Sr.Opr
TECH,ENG,MAIN,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Sr.Opr
TECH,ENG,MAIN,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Sr.Opr
TECH,ENG,MAIN,"Functional - Competency Skill",FC-CT-001,"Conceptual Thinking","Conceptual Thinking",Sr.Opr
TECH,ENG,MAIN,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-001,ระบบไฟฟ้าในโรงงาน,ระบบไฟฟ้าในโรงงาน,Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-004,"ระบบ  SAFETY","ระบบ  SAFETY",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-003,MACHINE,MACHINE,Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-002,"INSTRUTMENT  SYSTEM","INSTRUTMENT  SYSTEM",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-005,"ระบบ  P & I  FLOW  DIAGRAM","ระบบ  P & I  FLOW  DIAGRAM",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-006,งานทางด้านเอกสาร,งานทางด้านเอกสาร,Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-007,"การใช้เครื่องมือต่าง ๆ","การใช้เครื่องมือต่าง ๆ",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-008,"SPARE  PART","SPARE  PART",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-009,"WATER  TREATMENT","WATER  TREATMENT",Sr.Opr
TECH,ENG,MAIN,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Sr.Opr
TECH,ENG,MAIN,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-012,"ระเบียบปฏิบัติงานการซ่อมบำรุงรักษา TMSC- QP -0013 การซ่อมบำรุงรักษา","ระเบียบปฏิบัติงานการซ่อมบำรุงรักษา TMSC- QP -0013 การซ่อมบำรุงรักษา",Sr.Opr
TECH,ENG,MAIN,"Basic Skill",MN-011,วาล์วและการเลือกใช้ให้เหมาะสม,วาล์วและการเลือกใช้ให้เหมาะสม,Sr.Opr
TECH,ENG,ENG,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",AC
TECH,ENG,ENG,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,AC
TECH,ENG,ENG,"SHE & Q Skill",SHE-004,"Safety Officer for Supervisor (จป.หัวหน้างาน )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับหัวหน้างาน (Safety Officer for Supervisor level)",AC
TECH,ENG,ENG,"Basic Skill",EN-012,"Engineering safety","Engineering safety",AC
TECH,ENG,ENG,"Basic Skill",EN-010,"DCS sequence","DCS sequence",AC
TECH,ENG,ENG,"Basic Skill",EN-011,"Factory Layout , Plot plan and Master plan","Factory Layout , Plot plan and Master plan",AC
TECH,ENG,ENG,"Basic Skill",EN-006,"Calculation and Design equipment in process such as Reactor ,Agitator, Condenser and so on","Calculation and Design equipment in process such as Reactor ,Agitator, Condenser and so on",AC
TECH,ENG,ENG,"Basic Skill",EN-007,"Production manufacturing","Production manufacturing",AC
TECH,ENG,ENG,"Basic Skill",EN-008,"R&D synthesis in flask","R&D synthesis in flask",AC
TECH,ENG,ENG,"Basic Skill",EN-009,HAZOP,HAZOP,AC
TECH,ENG,ENG,"Leadership Skill ( Managerial Competency )",MC-TL-001-1,"Team Leadership ( TL)","Positive psychology for leadership",AC
TECH,ENG,ENG,"Leadership Skill ( Managerial Competency )",MC-TL-001-2,"Team Leadership ( TL)","Problem solving & decision making",AC
TECH,ENG,ENG,"Leadership Skill ( Managerial Competency )",MC-TL-001-3,"Team Leadership ( TL)","Emotional intelligence for leadership",AC
TECH,ENG,ENG,"Basic Skill",EN-002,"Process flow","Process flow",AC
TECH,ENG,ENG,"Basic Skill",EN-003,"Characteristic of chemical","Characteristic of chemical",AC
TECH,ENG,ENG,"Basic Skill",EN-004,"Heat and Mass  balance","Heat and Mass  balance",AC
TECH,ENG,ENG,"Basic Skill",EN-005,"Specification of equipment in process","Specification of equipment in process",AC
TECH,ENG,ENG,"Basic Skill",EN-001,P&ID,P&ID,AC
TECH,ENG,ENG,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",AC
TECH,ENG,ENG,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,AC
TECH,ENG,ENG,"Functional - Competency Skill",FC-CT-001,"Conceptual Thinking","Conceptual Thinking",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,AC
TECH,ENG,ENG,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-023,"ความรู้ และทักษะงานซ่อมบำรุงเครื่องจักร
(Machine Maintenance Skill)","Maintenance Skill",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-021,"การจัดการความปลอดภัยในกระบวนการผลิต 
(Process Safety Management) ","การจัดการความปลอดภัยในกระบวนการผลิต 
(Process Safety Management) ",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-002,"ทักษะการวิเคราะห์โดยวิธีทางสถิติ และการวิเคราะห์สาเหตุของปัญหา 
(Statistic Analysis and Cause Analysis)","Statistic Analysis and Cause Analysis",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-003,"ความรู้ และทักษะงานวิศวกรรมเคมี (Chemical Engineering) ","Chemical Knowledge & Equipment (P&ID)",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-005,"ความรู้เกี่ยวกับกระบวนการผลิต และการเพิ่มประสิทธิภาพการผลิต (Production Process & Productivity Improvement)","Production Process & Productivity Improvement",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-020,"ทักษะการบริหารโครงการ 
(Project Management)","Project Management",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-020,"ทักษะการบริหารโครงการ 
(Project Management)","Project Management",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-005,"ความรู้เกี่ยวกับกระบวนการผลิต และการเพิ่มประสิทธิภาพการผลิต (Production Process & Productivity Improvement)","Production Process & Productivity Improvement",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-003,"ความรู้ และทักษะงานวิศวกรรมเคมี (Chemical Engineering) ","Chemical Knowledge & Equipment (P&ID)",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-002,"ทักษะการวิเคราะห์โดยวิธีทางสถิติ และการวิเคราะห์สาเหตุของปัญหา 
(Statistic Analysis and Cause Analysis)","Statistic Analysis and Cause Analysis",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-021,"การจัดการความปลอดภัยในกระบวนการผลิต 
(Process Safety Management) ","การจัดการความปลอดภัยในกระบวนการผลิต 
(Process Safety Management) ",AC
TECH,ENG,ENG,"Technical Skill ( Job Family )",TC-023,"ความรู้ และทักษะงานซ่อมบำรุงเครื่องจักร
(Machine Maintenance Skill)","Maintenance Skill",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",AC
TECH,ENG,ENG,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,AC
TECH,ENG,ENG,"Functional - Competency Skill",FC-CT-001,"Conceptual Thinking","Conceptual Thinking",AC
TECH,ENG,ENG,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,AC
TECH,ENG,ENG,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",AC
TECH,ENG,ENG,"Basic Skill",EN-001,P&ID,P&ID,AC
TECH,ENG,ENG,"Basic Skill",EN-005,"Specification of equipment in process","Specification of equipment in process",AC
TECH,ENG,ENG,"Basic Skill",EN-004,"Heat and Mass  balance","Heat and Mass  balance",AC
TECH,ENG,ENG,"Basic Skill",EN-003,"Characteristic of chemical","Characteristic of chemical",AC
TECH,ENG,ENG,"Basic Skill",EN-002,"Process flow","Process flow",AC
TECH,ENG,ENG,"Leadership Skill ( Managerial Competency )",MC-TL-001-3,"Team Leadership ( TL)","Emotional intelligence for leadership",AC
TECH,ENG,ENG,"Leadership Skill ( Managerial Competency )",MC-TL-001-2,"Team Leadership ( TL)","Problem solving & decision making",AC
TECH,ENG,ENG,"Leadership Skill ( Managerial Competency )",MC-TL-001-1,"Team Leadership ( TL)","Positive psychology for leadership",AC
TECH,ENG,ENG,"Basic Skill",EN-009,HAZOP,HAZOP,AC
TECH,ENG,ENG,"Basic Skill",EN-008,"R&D synthesis in flask","R&D synthesis in flask",AC
TECH,ENG,ENG,"Basic Skill",EN-007,"Production manufacturing","Production manufacturing",AC
TECH,ENG,ENG,"Basic Skill",EN-006,"Calculation and Design equipment in process such as Reactor ,Agitator, Condenser and so on","Calculation and Design equipment in process such as Reactor ,Agitator, Condenser and so on",AC
TECH,ENG,ENG,"Basic Skill",EN-011,"Factory Layout , Plot plan and Master plan","Factory Layout , Plot plan and Master plan",AC
TECH,ENG,ENG,"Basic Skill",EN-010,"DCS sequence","DCS sequence",AC
TECH,ENG,ENG,"Basic Skill",EN-012,"Engineering safety","Engineering safety",AC
TECH,ENG,ENG,"SHE & Q Skill",SHE-004,"Safety Officer for Supervisor (จป.หัวหน้างาน )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับหัวหน้างาน (Safety Officer for Supervisor level)",AC
TECH,ENG,ENG,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,AC
TECH,ENG,ENG,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",AC
TECH,ENG,MAIN,"Basic Skill",MN-012,"ระเบียบปฏิบัติงานการซ่อมบำรุงรักษา TMSC- QP -0013 การซ่อมบำรุงรักษา","ระเบียบปฏิบัติงานการซ่อมบำรุงรักษา TMSC- QP -0013 การซ่อมบำรุงรักษา",AC
TECH,ENG,MAIN,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",AC
TECH,ENG,MAIN,"Basic Skill",MN-011,วาล์วและการเลือกใช้ให้เหมาะสม,วาล์วและการเลือกใช้ให้เหมาะสม,AC
TECH,ENG,MAIN,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,AC
TECH,ENG,MAIN,"Basic Skill",MN-002,"INSTRUTMENT  SYSTEM","INSTRUTMENT  SYSTEM",AC
TECH,ENG,MAIN,"Basic Skill",MN-001,ระบบไฟฟ้าในโรงงาน,ระบบไฟฟ้าในโรงงาน,AC
TECH,ENG,MAIN,"Basic Skill",MN-003,MACHINE,MACHINE,AC
TECH,ENG,MAIN,"Basic Skill",MN-009,"WATER  TREATMENT","WATER  TREATMENT",AC
TECH,ENG,MAIN,"Basic Skill",MN-008,"SPARE  PART","SPARE  PART",AC
TECH,ENG,MAIN,"Basic Skill",MN-007,"การใช้เครื่องมือต่าง ๆ","การใช้เครื่องมือต่าง ๆ",AC
TECH,ENG,MAIN,"Basic Skill",MN-006,งานทางด้านเอกสาร,งานทางด้านเอกสาร,AC
TECH,ENG,MAIN,"Basic Skill",MN-005,"ระบบ  P & I  FLOW  DIAGRAM","ระบบ  P & I  FLOW  DIAGRAM",AC
